"fk_datahistory_areacode_area","fk_datahistory_itemcode_item","fk_datahistory_elementcode_element","datahistory_year","datahistory_value","fk_datahistory_symbolcode_symbol","datahistory_note","fk_datahistory_datasourceissueid_datasourceissue","datahistory_author","datahistory_updatedate","datahistory_recordno","fk_datahistory_sourceid_sources","datahistory_sourcevolume","datahistory_sourcenote","fk_datahistory_currencycode_currency","datahistory_supervisor","datahistory_validateflag"
223,342,5530,1994,12625400,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,1995,27938600,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,1996,53325900,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,1997,84733600,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,1998,140966000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,1999,218943000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,2000,324914000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,2001,489786000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,2002,792216000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,2003,1093820000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,342,5530,2004,1196110000,"Ft","based on sesame",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRL","fabi",""
223,342,5530,2005,1215400000,"Ft","based on sesame",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRY","fabi",""
223,342,5530,2005,1186,"Ft","based on sesame",NA,"turturam","Jul 15 2008 11:38AM",2,NA,"",NA,"TRY","fabi",""
223,342,5530,2006,1272.5,"Ft","based on sesame",NA,"turturam","Jul 15 2008 11:38AM",1,NA,"",NA,"TRY","fabi",""
223,342,5531,1991,2.36,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,342,5531,1992,3.33429,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,342,5531,1993,5.00066,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,342,5531,1994,12.6254,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,342,5531,1995,27.9386,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,342,5531,1996,53.3259,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,342,5531,1997,84.7336,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,462,5532,2006,222.471,"Ft","BASED ON TOMATOES",NA,"turturam","Jul 15 2008 11:38AM",1,NA,"",NA,"USD","fabi",""
223,548,5530,1991,2800000,"F","Lira/MT-Annual Questionnaire",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,1992,4102670,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,1993,9140240,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,1994,14260200,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,1995,35213400,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,1996,46791400,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,1997,83409500,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,1998,172641000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,1999,239524000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,2000,411381000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,2001,673267000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,2002,1157720000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,2003,1688140000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,548,5530,2004,1909200000,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRL","fabi",""
223,548,5530,2005,1939990000,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRY","fabi",""
223,548,5530,2005,2124.3,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Jul 15 2008 11:38AM",2,NA,"",NA,"TRY","fabi",""
223,548,5530,2006,2279.2,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Jul 15 2008 11:38AM",1,NA,"",NA,"TRY","fabi",""
223,548,5531,1991,2.8,"F","Lira/MT-Annual Questionnaire",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,1992,4.10267,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,1993,9.14024,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,1994,14.2602,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,1995,35.2134,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,1996,46.7914,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,1997,83.4095,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,1998,172.641,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,1999,239.524,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,2000,411.381,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,2001,673.267,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,2002,1157.72,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,2003,1688.14,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRY","FAOSTAT","N"
223,548,5531,2004,1909.2,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRY","fabi",""
223,548,5531,2005,1939990000,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRY","fabi",""
223,548,5531,2005,2124.3,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Jul 15 2008 11:38AM",2,NA,"",NA,"TRY","fabi",""
223,548,5531,2006,2279.2,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Jul 15 2008 11:38AM",1,NA,"",NA,"TRY","fabi",""
223,548,5532,1991,666.667,"F","Lira/MT-Annual Questionnaire",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,1992,594.59,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,1993,830.931,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,1994,481.764,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,1995,768.852,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,1996,574.833,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,1997,549.108,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,1998,662.221,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,1999,571.929,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,2000,657.999,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,2001,549.337,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,2002,768.124,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,2003,1124.75,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
223,548,5532,2004,1339.32,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"USD","fabi",""
223,548,5532,2005,1581.05,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"USD","fabi",""
223,548,5532,2005,1581.05,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Jul 15 2008 11:38AM",2,NA,"",NA,"USD","fabi",""
223,548,5532,2006,1595.52,"Ft","BASED ON STRAWBERRIES",NA,"turturam","Jul 15 2008 11:38AM",1,NA,"",NA,"USD","fabi",""
223,553,5530,1991,1522140,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,1992,2230300,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,1993,4968820,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,1994,7752110,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,1995,19142700,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,1996,25436800,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,1997,45343100,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,1998,93851000,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,1999,130210000,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,2000,223635000,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,2001,366002000,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,2002,629358000,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,2003,769277000,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRL","fabi",""
223,553,5530,2003,701213000,"Fa","CORE ESTIMATE BASED ON CHERRIES, THEN EXTRAP ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",2,NA,"",NA,"TRL","fabi",""
223,553,5530,2004,793037000,"Fa","CORE ESTIMATE BASED ON CHERRIES, THEN EXTRAP ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRL","fabi",""
220,618,5532,1998,336.599,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
220,618,5532,1999,326.406,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
220,618,5532,2000,378.742,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
220,618,5532,2001,254.604,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
220,618,5532,2002,363.116,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
220,618,5532,2003,385.856,"F","aq 2004",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"USD","FAOSTAT","N"
220,618,5532,2004,410.732,"Ft","item variation & DGP deflator",NA,"fabi","Apr 10 2007  3:27PM",1,NA,"",NA,"USD","fabi",""
220,618,5532,2005,466.109,"Ft","item variation & DGP deflator",NA,"fabi","Apr 10 2007  3:12PM",1,NA,"",NA,"USD","fabi",""
220,618,5532,2006,503.303,"Ft","based on GDP deflator",NA,"turturam","Sep 17 2008  5:26PM",1,NA,"",NA,"USD","fabi",""
229,1165,5530,1991,1190,"F","ICS",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,1992,1250,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,1993,1454,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,1994,1585,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,1995,1485,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,1996,1318,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,1997,1308,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,1998,1111,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,1999,1102,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,2000,1069,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,2001,1212,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,2002,1072,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,2003,1086,"F","aq 2004",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5530,2004,1056.1,"Ft","based on cattle ppi",NA,"turturam","Mar 28 2007  3:08PM",1,NA,"",NA,"GBP","fabi",""
229,1165,5530,2005,1134.8,"Ft","based on cattle ppi",NA,"turturam","Mar 28 2007  3:08PM",1,NA,"",NA,"GBP","fabi",""
229,1165,5530,2006,1171.1,"Ft","based on ANIMALS ppi",NA,"turturam","Jul 15 2008 11:38AM",1,NA,"",NA,"GBP","fabi",""
229,1165,5531,1991,1190,"F","ICS",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,1992,1250,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,1993,1454,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,1994,1585,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,1995,1485,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,1996,1318,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,1997,1308,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,1998,1111,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,1999,1102,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,2000,1069,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,2001,1212,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,2002,1072,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,2003,1086,"F","aq 2004",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"GBP","FAOSTAT","N"
229,1165,5531,2004,1056.1,"Ft","based on cattle ppi",NA,"turturam","Mar 28 2007  3:08PM",1,NA,"",NA,"GBP","fabi",""
229,1165,5531,2005,1134.8,"Ft","based on cattle ppi",NA,"turturam","Mar 28 2007  3:08PM",1,NA,"",NA,"GBP","fabi",""
223,553,5530,2005,805828000,"Fa","CORE ESTIMATE BASED ON CHERRIES, THEN EXTRAP ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRY","fabi",""
223,553,5530,2005,882.4,"Fk","trend based on strawberries",NA,"turturam","Jul 15 2008 11:38AM",2,NA,"",NA,"TRY","fabi",""
223,553,5530,2006,946.7,"Ft","trend based on strawberries",NA,"turturam","Jul 15 2008 11:38AM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,1991,1.52214,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,1992,2.2303,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,1993,4.96882,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,1994,7.75211,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,1995,19.1427,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,1996,25.4368,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,1997,45.3431,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,1998,93.851,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,1999,130.21,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,2000,223.635,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,2001,366.002,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,2002,629.358,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,2003,769.277,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,2003,701.213,"Fa","CORE ESTIMATE BASED ON CHERRIES, THEN EXTRAP ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",2,NA,"",NA,"TRY","fabi",""
223,553,5531,2004,793.037,"Fa","CORE ESTIMATE BASED ON CHERRIES, THEN EXTRAP ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,2005,805828000,"Fa","CORE ESTIMATE BASED ON CHERRIES, THEN EXTRAP ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"TRY","fabi",""
223,553,5531,2005,882.4,"Fk","trend based on strawberries",NA,"turturam","Jul 15 2008 11:38AM",2,NA,"",NA,"TRY","fabi",""
223,553,5531,2006,946.7,"Ft","trend based on strawberries",NA,"turturam","Jul 15 2008 11:38AM",1,NA,"",NA,"TRY","fabi",""
223,553,5532,1991,362.414,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,1992,323.231,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,1993,451.711,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,1994,261.896,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,1995,417.963,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,1996,312.491,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,1997,298.506,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,1998,359.996,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,1999,310.913,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,2000,357.702,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,2001,298.631,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,2002,417.568,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,2003,467.195,"Fk","WPR on pivot commodity 531, Cherries (incl. sour cherries)",NA,"fabi","Mar  8 2007  4:18PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,2003,467.195,"Fa","CORE ESTIMATE BASED ON CHERRIES, THEN EXTRAP ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",2,NA,"",NA,"USD","fabi",""
223,553,5532,2004,556.322,"Fa","CORE ESTIMATE BASED ON CHERRIES, THEN EXTRAP ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,2005,656.743,"Fa","CORE ESTIMATE BASED ON CHERRIES, THEN EXTRAP ON STRAWBERRIES",NA,"turturam","Apr  4 2007  2:14PM",1,NA,"",NA,"USD","fabi",""
223,553,5532,2005,656.743,"Fk","trend based on strawberries",NA,"turturam","Jul 15 2008 11:38AM",2,NA,"",NA,"USD","fabi",""
223,553,5532,2006,662.723,"Ft","trend based on strawberries",NA,"turturam","Jul 15 2008 11:38AM",1,NA,"",NA,"USD","fabi",""
223,618,5530,1991,1500000,"F","Lira/MT-Annual Questionnaire",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,618,5530,1992,3030370,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,618,5530,1993,5387600,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,618,5530,1994,8821590,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,618,5530,1995,20492000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,618,5530,1996,31858100,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,618,5530,1997,51137300,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,618,5530,1998,264931000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
223,618,5530,1999,181310000,"F","",NA,"FAOSTAT","Dec  1 2006 12:00AM",1,NA,"",NA,"TRL","FAOSTAT","N"
