from_currency,to_currency,timePointYears,split_year,Value
HNL,USD,1975,0,0.5000000000
HNL,USD,1974,0,0.5000000000
HNL,USD,1973,0,0.5000000000
HNL,USD,1972,0,0.4999980000
HNL,USD,1971,0,0.5000000000
HNL,USD,1970,0,0.5000000000
HNL,USD,1969,0,0.5000000000
HNL,USD,1968,0,0.5000000000
HNL,USD,1967,0,0.5000000000
HNL,USD,1966,0,0.5000000000
HNL,USD,1965,0,0.5000000000
HNL,USD,1964,0,0.5000000000
HNL,USD,1963,0,0.5000000000
HNL,USD,1962,0,0.5000000000
HNL,USD,1961,0,0.5000000000
HNL,USD,1960,0,0.5000000000
HNL,USD,1959,0,0.5000000000
HNL,USD,1958,0,0.5000000000
HNL,USD,1957,0,0.5000000000
HNL,USD,1956,0,0.5000000000
HNL,USD,1955,0,0.5000000000
HNL,USD,1954,0,0.5000000000
HNL,USD,1953,0,0.5000000000
HNL,USD,1952,0,0.5000000000
HNL,USD,1951,0,0.5000000000
HNL,USD,1950,0,0.5000000000
HRK,USD,2019,0,0.1509993477
HRK,USD,2018,0,0.1592603884
HRK,USD,2017,0,0.1509700353
HRK,USD,2016,0,0.1469293924
HRK,USD,2015,0,0.1458086484
HRK,USD,2014,0,0.1739685495
HRK,USD,2013,0,0.1752885198
HRK,USD,2012,0,0.1709316438
HRK,USD,2011,0,0.1871303095
HRK,USD,2010,0,0.1818839715
HRK,USD,2009,0,0.1898900000
HRK,USD,2008,0,0.2034886200
HRK,USD,2007,0,0.1867020200
HRK,USD,2006,0,0.1714700000
HRK,USD,2005,0,0.1683400000
HRK,USD,2004,0,0.1657900000
HRK,USD,2003,0,0.1494100000
HRK,USD,2002,0,0.1275300000
HRK,USD,2001,0,0.1199040000
HRK,USD,2000,0,0.1210610000
HRK,USD,1999,0,0.1409072000
HRK,USD,1998,0,0.1570000000
HRK,USD,1997,0,0.1640000000
HRK,USD,1996,0,0.1840000000
HTG,USD,2019,0,0.0112593636
HTG,USD,2018,0,0.0146990183
HTG,USD,2017,0,0.0154393228
HTG,USD,2016,0,0.0157888542
HTG,USD,2015,0,0.0197213660
HTG,USD,2014,0,0.0221160745
HTG,USD,2013,0,0.0230081905
HTG,USD,2012,0,0.0238380597
HTG,USD,2011,0,0.0246774522
HTG,USD,2010,0,0.0251272696
HTG,USD,2009,0,0.0242800000
HTG,USD,2008,0,0.0255867100
HTG,USD,2007,0,0.0271458800
HTG,USD,2006,0,0.0248500000
HTG,USD,2005,0,0.0248000000
HTG,USD,2004,0,0.0261900000
HTG,USD,2003,0,0.0236300000
HTG,USD,2002,0,0.0346300000
HTG,USD,2001,0,0.0409340000
HTG,USD,2000,0,0.0478120000
HTG,USD,1999,0,0.0598433000
HTG,USD,1998,0,0.0600000000
HTG,USD,1997,0,0.0600000000
HTG,USD,1996,0,0.0640000000
HTG,USD,1995,0,0.0660000000
HTG,USD,1994,0,0.0670000000
HTG,USD,1991,0,0.2000000000
HTG,USD,1990,0,0.2000000000
HTG,USD,1989,0,0.2000000000
HTG,USD,1988,0,0.2000000000
HTG,USD,1987,0,0.2000000000
HTG,USD,1986,0,0.2000000000
HTG,USD,1985,0,0.2000000000
HTG,USD,1984,0,0.2000000000
HTG,USD,1983,0,0.2000000000
HTG,USD,1982,0,0.2000000000
HTG,USD,1981,0,0.2000000000
HTG,USD,1980,0,0.2000000000
HTG,USD,1979,0,0.2000000000
HTG,USD,1978,0,0.2000000000
HTG,USD,1977,0,0.2000000000
HTG,USD,1976,0,0.2000000000
HTG,USD,1975,0,0.1677880000
HTG,USD,1974,0,0.1769000000
HTG,USD,1973,0,0.1721940000
HTG,USD,1972,0,0.1922320000
HTG,USD,1971,0,0.2075860000
HTG,USD,1970,0,0.2125130000
HTG,USD,1969,0,0.2133450000
HTG,USD,1968,0,0.2112680000
HTG,USD,1967,0,0.2077540000
HTG,USD,1966,0,0.2076060000
HTG,USD,1965,0,0.2000000000
HTG,USD,1964,0,0.2000000000
HTG,USD,1963,0,0.2000000000
HTG,USD,1962,0,0.2070150000
HTG,USD,1961,0,0.2075230000
HTG,USD,1960,0,0.2099480000
HTG,USD,1959,0,0.2000000000
HTG,USD,1958,0,0.2000000000
HTG,USD,1957,0,0.2000000000
HTG,USD,1956,0,0.2000000000
HTG,USD,1955,0,0.2000000000
HTG,USD,1954,0,0.2000000000
HTG,USD,1953,0,0.2000000000
HTG,USD,1952,0,0.2000000000
HTG,USD,1951,0,0.2000000000
HTG,USD,1950,0,0.2000000000
HUF,USD,2019,0,0.0034404459
HUF,USD,2018,0,0.0037008025
HUF,USD,2017,0,0.0036438722
HUF,USD,2016,0,0.0035521034
HUF,USD,2015,0,0.0035799629
HUF,USD,2014,0,0.0042991953
HUF,USD,2013,0,0.0044703726
HUF,USD,2012,0,0.0044423878
HUF,USD,2011,0,0.0049737634
HUF,USD,2010,0,0.0048089832
HUF,USD,2009,0,0.0049800000
HUF,USD,2008,0,0.0058700300
HUF,USD,2007,0,0.0054534600
HUF,USD,2006,0,0.0047600000
HUF,USD,2005,0,0.0050200000
HUF,USD,2004,0,0.0049400000
HUF,USD,2003,0,0.0044600000
HUF,USD,2002,0,0.0038900000
HUF,USD,2001,0,0.0034910000
HUF,USD,2000,0,0.0035580000
HUF,USD,1999,0,0.0042235000
HUF,USD,1998,0,0.0046640000
HUF,USD,1997,0,0.0063700000
HUF,USD,1996,0,0.0065600000
HUF,USD,1995,0,0.0080000000
HUF,USD,1994,0,0.0095200000
HUF,USD,1993,0,0.0109100000
HUF,USD,1992,0,0.0126700000
HUF,USD,1991,0,0.0134000000
HUF,USD,1990,0,0.0158300000
HUF,USD,1989,0,0.0168000000
HUF,USD,1988,0,0.0198900000
HUF,USD,1987,0,0.0213000000
HUF,USD,1986,0,0.0218300000
HUF,USD,1985,0,0.0199700000
HUF,USD,1984,0,0.0208600000
HUF,USD,1983,0,0.0234900000
HUF,USD,1982,0,0.0273800000
HUF,USD,1981,0,0.0290720000
HUF,USD,1980,0,0.0308770000
HUF,USD,1979,0,0.0347000000
HUF,USD,1978,0,0.0333350000
HUF,USD,1977,0,0.0311100000
HUF,USD,1976,0,0.0304200000
HUF,USD,1975,0,0.0227420000
HUF,USD,1974,0,0.0213890000
HUF,USD,1973,0,0.0204220000
HUF,USD,1972,0,0.0180960000
HUF,USD,1971,0,0.0167160000
HUF,USD,1970,0,0.0166670000
HUF,USD,1969,0,0.0333000000
HUF,USD,1968,0,0.0852000000
HUF,USD,1967,0,0.0852000000
HUF,USD,1966,0,0.0852000000
HUF,USD,1965,0,0.0852000000
HUF,USD,1964,0,0.0852000000
HUF,USD,1963,0,0.0852000000
HUF,USD,1962,0,0.0852000000
HUF,USD,1961,0,0.0852000000
HUF,USD,1960,0,0.0852000000
HUF,USD,1959,0,0.0852000000
HUF,USD,1958,0,0.0852000000
HUF,USD,1957,0,0.0852000000
HUF,USD,1956,0,0.0852000000
HUF,USD,1955,0,0.0852000000
HUF,USD,1954,0,0.0852000000
HUF,USD,1953,0,0.0852000000
IDR,USD,2019,0,0.0000706830
IDR,USD,2018,0,0.0000702398
IDR,USD,2017,0,0.0000747338
IDR,USD,2016,0,0.0000751409
IDR,USD,2015,0,0.0000746859
IDR,USD,2014,0,0.0000842800
IDR,USD,2013,0,0.0000955910
IDR,USD,2012,0,0.0001065345
IDR,USD,2011,0,0.0001140195
IDR,USD,2010,0,0.0001100058
IDR,USD,2009,0,0.0001000000
IDR,USD,2008,0,0.0001038300
IDR,USD,2007,0,0.0001094300
IDR,USD,2006,0,0.0001100000
IDR,USD,2005,0,0.0001000000
IDR,USD,2004,0,0.0001100000
IDR,USD,2003,0,0.0001200000
IDR,USD,2002,0,0.0001100000
IDR,USD,2001,0,0.0000975000
IDR,USD,2000,0,0.0001200000
IDR,USD,1999,0,0.0001284000
IDR,USD,1998,0,0.0000998000
IDR,USD,1997,0,0.0003610000
IDR,USD,1996,0,0.0004260000
IDR,USD,1995,0,0.0004450000
IDR,USD,1994,0,0.0004630000
IDR,USD,1993,0,0.0004790000
IDR,USD,1992,0,0.0004930000
IDR,USD,1991,0,0.0005130000
IDR,USD,1990,0,0.0005420000
IDR,USD,1989,0,0.0005650000
IDR,USD,1988,0,0.0005930000
IDR,USD,1987,0,0.0006080000
IDR,USD,1986,0,0.0008010000
IDR,USD,1985,0,0.0009010000
IDR,USD,1984,0,0.0009750000
IDR,USD,1983,0,0.0011220000
IDR,USD,1982,0,0.0015080000
IDR,USD,1981,0,0.0015820000
IDR,USD,1980,0,0.0015950000
IDR,USD,1979,0,0.0015990000
IDR,USD,1978,0,0.0023060000
IDR,USD,1977,0,0.0024100000
IDR,USD,1975,0,0.0024100000
IDR,USD,1974,0,0.0024100000
IDR,USD,1973,0,0.0024100000
IDR,USD,1972,0,0.0024100000
IDR,USD,1971,0,0.0025520000
IDR,USD,1970,0,0.0027560000
IDR,USD,1969,0,0.0030670000
IDR,USD,1968,0,0.0033750000
IDR,USD,1967,0,0.0066850000
IDR,USD,1966,0,0.0059411670
IDR,USD,1965,0,0.0051973330
IDR,USD,1964,0,0.0044535000
IDR,USD,1963,0,0.0037096670
IDR,USD,1962,0,0.0029658330
IDR,USD,1961,0,0.0022220000
IDR,USD,1960,0,0.0022220000
IDR,USD,1959,0,0.0087720000
IDR,USD,1958,0,0.0087720000
IDR,USD,1957,0,0.0087720000
IDR,USD,1956,0,0.0087720000
IDR,USD,1955,0,0.0087720000
IDR,USD,1954,0,0.0087720000
IDR,USD,1953,0,0.0087720000
IDR,USD,1952,0,0.0087720000
IDR,USD,1951,0,0.0026320000
IDR,USD,1950,0,0.0026320000
IEP,USD,2001,0,1.4189460000
IEP,USD,2000,0,1.3741430000
IEP,USD,1999,0,1.1902310000
IEP,USD,1998,0,1.4240000000
IEP,USD,1997,0,1.5180000000
IEP,USD,1996,0,1.6010000000
IEP,USD,1995,0,1.6040000000
IEP,USD,1994,0,1.4980000000
IEP,USD,1993,0,1.4670000000
IEP,USD,1992,0,1.7050000000
IEP,USD,1991,0,1.6155400000
IEP,USD,1990,0,1.6584700000
IEP,USD,1989,0,1.4189800000
IEP,USD,1988,0,1.5261300000
IEP,USD,1987,0,1.4881300000
IEP,USD,1986,0,1.3414800000
IEP,USD,1985,0,1.0656500000
IEP,USD,1984,0,1.0860000000
IEP,USD,1983,0,1.2482400000
IEP,USD,1982,0,1.4221600000
IEP,USD,1981,0,1.6167000000
IEP,USD,1980,0,2.0579800000
IEP,USD,1979,0,2.0480000000
IEP,USD,1978,0,1.9190000000
IEP,USD,1977,0,1.7450000000
IEP,USD,1976,0,1.8060000000
IEP,USD,1975,0,2.2202370000
IEP,USD,1974,0,2.3404550000
IEP,USD,1973,0,2.4533810000
IEP,USD,1972,0,2.5024320000
IEP,USD,1971,0,2.4446260000
IEP,USD,1970,0,2.3959510000
IEP,USD,1969,0,2.3904000000
IEP,USD,1968,0,2.3938000000
IEP,USD,1967,0,2.7487000000
IEP,USD,1966,0,2.7930060000
IEP,USD,1965,0,2.7958180000
IEP,USD,1964,0,2.7921130000
IEP,USD,1963,0,2.8000250000
IEP,USD,1962,0,2.8077510000
IEP,USD,1961,0,2.8022050000
IEP,USD,1960,0,2.8075890000
IEP,USD,1959,0,2.8087990000
IEP,USD,1958,0,2.7948180000
IEP,USD,1957,0,2.7927000000
IEP,USD,1956,0,2.7857760000
IEP,USD,1955,0,2.7877640000
IEP,USD,1954,0,2.8000070000
IEP,USD,1953,0,2.8000040000
IEP,USD,1952,0,2.7999990000
IEP,USD,1951,0,2.8000010000
IEP,USD,1950,0,2.8000080000
ILS,USD,2019,0,0.2805421036
ILS,USD,2018,0,0.2785082332
ILS,USD,2017,0,0.2778120761
ILS,USD,2016,0,0.2603782428
ILS,USD,2015,0,0.2572788474
ILS,USD,2014,0,0.2794916048
ILS,USD,2013,0,0.2769501328
ILS,USD,2012,0,0.2593413573
ILS,USD,2011,0,0.2794756462
ILS,USD,2010,0,0.2674529784
ILS,USD,2009,0,0.2547000000
ILS,USD,2008,0,0.2793526500
ILS,USD,2007,0,0.2436386400
ILS,USD,2006,0,0.2247000000
ILS,USD,2005,0,0.2229800000
ILS,USD,2004,0,0.2231600000
ILS,USD,2003,0,0.2198800000
ILS,USD,2002,0,0.2111700000
ILS,USD,2001,0,0.2377700000
ILS,USD,2000,0,0.2452800000
ILS,USD,1999,0,0.2416476000
ILS,USD,1998,0,0.2630000000
ILS,USD,1997,0,0.2900000000
ILS,USD,1996,0,0.3130000000
ILS,USD,1995,0,0.3320000000
ILS,USD,1994,0,0.3320000000
ILS,USD,1993,0,0.3540000000
ILS,USD,1992,0,0.4070000000
ILS,USD,1991,0,0.4400000000
ILS,USD,1990,0,0.4960000000
ILS,USD,1989,0,0.5230000000
ILS,USD,1988,0,0.6250000000
ILS,USD,1987,0,0.6270000000
ILS,USD,1986,0,0.6720000000
ILS,USD,1985,0,0.0009290000
ILS,USD,1984,0,0.0045360000
ILS,USD,1983,0,0.0202000000
ILS,USD,1982,0,0.0430000000
ILS,USD,1981,0,0.0920000000
ILS,USD,1980,0,0.2040000000
ILS,USD,1979,0,0.4100000000
ILS,USD,1978,0,0.5714290000
ILS,USD,1977,0,0.9900000000
ILS,USD,1976,0,1.2500000000
INR,USD,2019,0,0.0142004425
INR,USD,2018,0,0.0146221347
INR,USD,2017,0,0.0153558955
INR,USD,2016,0,0.0148819904
INR,USD,2015,0,0.0155879920
INR,USD,2014,0,0.0163855146
INR,USD,2013,0,0.0170654739
INR,USD,2012,0,0.0187135437
INR,USD,2011,0,0.0214268267
INR,USD,2010,0,0.0218694858
INR,USD,2009,0,0.0206700000
INR,USD,2008,0,0.0231271300
INR,USD,2007,0,0.0242284200
INR,USD,2006,0,0.0220800000
INR,USD,2005,0,0.0226800000
INR,USD,2004,0,0.0220700000
INR,USD,2003,0,0.0214800000
INR,USD,2002,0,0.0205700000
INR,USD,2001,0,0.0211920000
INR,USD,2000,0,0.0222680000
INR,USD,1999,0,0.0232269000
INR,USD,1998,0,0.0242000000
INR,USD,1997,0,0.0275000000
INR,USD,1996,0,0.0280000000
INR,USD,1995,0,0.0310000000
INR,USD,1994,0,0.0320000000
INR,USD,1993,0,0.0330000000
INR,USD,1992,0,0.0390000000
INR,USD,1991,0,0.0450000000
INR,USD,1990,0,0.0571670000
INR,USD,1989,0,0.0620000000
INR,USD,1988,0,0.0720000000
INR,USD,1987,0,0.0770000000
INR,USD,1986,0,0.0790000000
INR,USD,1985,0,0.0810000000
INR,USD,1984,0,0.0880000000
INR,USD,1983,0,0.0990000000
INR,USD,1982,0,0.1060000000
INR,USD,1981,0,0.1160000000
INR,USD,1980,0,0.1270000000
INR,USD,1979,0,0.1230000000
INR,USD,1978,0,0.1220000000
INR,USD,1977,0,0.1140000000
INR,USD,1976,0,0.1120000000
INR,USD,1975,0,0.1191740000
INR,USD,1974,0,0.1245910000
INR,USD,1973,0,0.1307280000
INR,USD,1972,0,0.1316750000
INR,USD,1971,0,0.1334770000
INR,USD,1970,0,0.1333330000
INR,USD,1969,0,0.1333330000
INR,USD,1968,0,0.1333330000
INR,USD,1967,0,0.1333330000
INR,USD,1966,0,0.1572540000
INR,USD,1965,0,0.2100000000
INR,USD,1964,0,0.2100000000
INR,USD,1963,0,0.2100000000
INR,USD,1962,0,0.2100000000
INR,USD,1961,0,0.2100000000
INR,USD,1960,0,0.2100000000
INR,USD,1959,0,0.2100000000
INR,USD,1958,0,0.2100000000
INR,USD,1957,0,0.2100000000
INR,USD,1956,0,0.2100000000
INR,USD,1955,0,0.2100000000
INR,USD,1954,0,0.2100000000
INR,USD,1953,0,0.2100000000
INR,USD,1952,0,0.2100000000
INR,USD,1951,0,0.2100000000
INR,USD,1950,0,0.2100000000
IQD,USD,2019,0,0.0008460237
IQD,USD,2018,0,0.0008454872
IQD,USD,2017,0,0.0008445946
IQD,USD,2016,0,0.0008460237
IQD,USD,2015,0,0.0008566533
IQD,USD,2014,0,0.0008576329
IQD,USD,2013,0,0.0008576329
IQD,USD,2012,0,0.0008575104
IQD,USD,2011,0,0.0008547009
IQD,USD,2010,0,0.0008547009
IQD,USD,2009,0,0.0008500000
IQD,USD,2008,0,0.0008382800
IQD,USD,2007,0,0.0007974100
IQD,USD,2006,0,0.0006802200
IQD,USD,2002,0,3.2169100000
IQD,USD,2001,0,3.2168800000
IQD,USD,2000,0,3.2169100000
IQD,USD,1999,0,3.2169100000
IQD,USD,1998,0,3.2260000000
IQD,USD,1997,0,3.2170000000
IQD,USD,1996,0,3.2170000000
IQD,USD,1995,0,3.2170000000
IQD,USD,1994,0,3.2170000000
IQD,USD,1993,0,3.2170000000
IQD,USD,1992,0,3.2170000000
IQD,USD,1991,0,3.2169100000
IQD,USD,1990,0,3.2169100000
IQD,USD,1989,0,3.2169100000
IQD,USD,1988,0,3.2169100000
IQD,USD,1987,0,3.2169100000
IQD,USD,1986,0,3.2169100000
IQD,USD,1985,0,3.2169100000
IQD,USD,1984,0,3.2169100000
IQD,USD,1983,0,3.2169100000
IQD,USD,1982,0,3.3512900000
IQD,USD,1981,0,3.3862300000
IQD,USD,1980,0,3.3862300000
IQD,USD,1979,0,3.3860000000
IQD,USD,1978,0,3.3862300000
IQD,USD,1977,0,3.3862300000
IQD,USD,1976,0,3.3780000000
IQD,USD,1975,0,3.3862300000
IQD,USD,1974,0,3.3819990000
IQD,USD,1973,0,3.3364380000
IQD,USD,1972,0,3.0399870000
IQD,USD,1971,0,2.8270590000
IQD,USD,1970,0,2.7999990000
IQD,USD,1969,0,2.7999990000
IQD,USD,1968,0,2.7999990000
IQD,USD,1967,0,2.7999990000
IQD,USD,1966,0,2.7999990000
IQD,USD,1965,0,2.8000000000
IQD,USD,1964,0,2.8000000000
IQD,USD,1963,0,2.8000000000
IQD,USD,1962,0,2.8000000000
IQD,USD,1961,0,2.8000000000
IQD,USD,1960,0,2.8000000000
IQD,USD,1959,0,2.8000000000
IQD,USD,1958,0,2.8000000000
IRR,USD,2019,0,0.0000238095
IRR,USD,2018,0,0.0000244712
IRR,USD,2017,0,0.0000300966
IRR,USD,2016,0,0.0000323469
IRR,USD,2015,0,0.0000344691
IRR,USD,2014,0,0.0000385480
IRR,USD,2013,0,0.0000543052
IRR,USD,2012,0,0.0000821318
IRR,USD,2011,0,0.0000941947
IRR,USD,2010,0,0.0000975212
IRR,USD,2009,0,0.0001013890
IRR,USD,2008,0,0.0001061700
IRR,USD,2007,0,0.0001077500
IRR,USD,2006,0,0.0001100000
IRR,USD,2005,0,0.0001100000
IRR,USD,2004,0,0.0001200000
IRR,USD,2003,0,0.0001200000
IRR,USD,2002,0,0.0002000000
IRR,USD,2001,0,0.0005700000
IRR,USD,2000,0,0.0005680000
IRR,USD,1999,0,0.0005702000
IRR,USD,1998,0,0.0005710000
IRR,USD,1997,0,0.0005710000
IRR,USD,1996,0,0.0005710000
IRR,USD,1995,0,0.0005720000
IRR,USD,1994,0,0.0005720000
IRR,USD,1993,0,0.0031340000
IRR,USD,1992,0,0.0152630000
IRR,USD,1991,0,0.0148250000
IRR,USD,1990,0,0.0147070000
IRR,USD,1989,0,0.0138930000
IRR,USD,1988,0,0.0145680000
IRR,USD,1987,0,0.0140090000
IRR,USD,1986,0,0.0127080000
IRR,USD,1985,0,0.0110030000
IRR,USD,1984,0,0.0111170000
IRR,USD,1983,0,0.0115830000
IRR,USD,1982,0,0.0119680000
IRR,USD,1981,0,0.0127830000
IRR,USD,1980,0,0.0141630000
IRR,USD,1979,0,0.0141890000
IRR,USD,1978,0,0.0141890000
IRR,USD,1977,0,0.0141610000
IRR,USD,1976,0,0.0142410000
IRR,USD,1975,0,0.0147790000
IRR,USD,1974,0,0.0147820000
IRR,USD,1973,0,0.0145160000
IRR,USD,1972,0,0.0132010000
IRR,USD,1971,0,0.0132010000
IRR,USD,1970,0,0.0132010000
IRR,USD,1969,0,0.0132010000
IRR,USD,1968,0,0.0132010000
IRR,USD,1967,0,0.0132010000
IRR,USD,1966,0,0.0132010000
IRR,USD,1965,0,0.0132000000
IRR,USD,1964,0,0.0132000000
IRR,USD,1963,0,0.0132000000
IRR,USD,1962,0,0.0132000000
IRR,USD,1961,0,0.0132000000
IRR,USD,1960,0,0.0132000000
IRR,USD,1959,0,0.0132000000
IRR,USD,1958,0,0.0132000000
IRR,USD,1957,0,0.0132000000
IRR,USD,1956,0,0.0132000000
IRR,USD,1955,0,0.0103359300
IRR,USD,1954,0,0.0206718670
IRR,USD,1953,0,0.0310078000
IRR,USD,1952,0,0.0310078000
IRR,USD,1951,0,0.0310078000
IRR,USD,1950,0,0.0310078000
ISK,USD,2019,0,0.0081561562
ISK,USD,2018,0,0.0092335953
ISK,USD,2017,0,0.0093598278
ISK,USD,2016,0,0.0082773544
ISK,USD,2015,0,0.0075804259
ISK,USD,2014,0,0.0085640376
ISK,USD,2013,0,0.0081847045
ISK,USD,2012,0,0.0079947051
ISK,USD,2011,0,0.0086241066
ISK,USD,2010,0,0.0081805071
ISK,USD,2009,0,0.0081000000
ISK,USD,2008,0,0.0120161600
ISK,USD,2007,0,0.0156419900
ISK,USD,2006,0,0.0142851600
